2019-07-15 17:21:16,060 [  13575]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.method.parameter.types will be built. 
2019-07-15 17:21:16,065 [  13580]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.extlist will be built. 
2019-07-15 17:21:16,066 [  13581]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.shortname will be built. 
2019-07-15 17:21:16,067 [  13582]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index jvm.static.member.type will be built. 
2019-07-15 17:21:16,080 [  13595]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index jvm.static.member.name will be built. 
2019-07-15 17:21:16,081 [  13596]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.method.name will be built. 
2019-07-15 17:21:16,083 [  13598]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.fqn will be built. 
2019-07-15 17:21:16,084 [  13599]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.field.name will be built. 
2019-07-15 17:21:16,086 [  13601]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.anonymous.baseref will be built. 
2019-07-15 17:21:16,087 [  13602]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.annotations will be built. 
2019-07-15 17:21:16,088 [  13603]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index properties.index will be built. 
2019-07-15 17:21:16,089 [  13604]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.class.fqn will be built. 
2019-07-15 17:21:16,090 [  13605]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.script.fqn will be built. 
2019-07-15 17:21:16,092 [  13607]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.field.name will be built. 
2019-07-15 17:21:16,093 [  13608]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.method.name will be built. 
2019-07-15 17:21:16,094 [  13609]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.annot.method.name will be built. 
2019-07-15 17:21:16,095 [  13610]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.annot.members will be built. 
2019-07-15 17:21:16,096 [  13611]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.script.class will be built. 
2019-07-15 17:21:16,097 [  13612]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.class.super will be built. 
2019-07-15 17:21:16,098 [  13613]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.anonymous.class will be built. 
2019-07-15 17:21:16,099 [  13614]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinExactPackagesIndex will be built. 
2019-07-15 17:21:16,109 [  13624]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelClassByPackageIndex will be built. 
2019-07-15 17:21:16,110 [  13625]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelFunctionByPackageIndex will be built. 
2019-07-15 17:21:16,112 [  13627]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelPropertyByPackageIndex will be built. 
2019-07-15 17:21:16,113 [  13628]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelTypeAliasByPackageIndex will be built. 
2019-07-15 17:21:16,114 [  13629]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinClassShortNameIndex will be built. 
2019-07-15 17:21:16,115 [  13630]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinFullClassNameIndex will be built. 
2019-07-15 17:21:16,127 [  13642]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinPropertyShortNameIndex will be built. 
2019-07-15 17:21:16,129 [  13644]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinFunctionShortNameIndex will be built. 
2019-07-15 17:21:16,131 [  13646]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTypeAliasShortNameIndex will be built. 
2019-07-15 17:21:16,135 [  13650]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinSuperClassIndex will be built. 
2019-07-15 17:21:16,137 [  13652]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelFunctionFqnNameIndex will be built. 
2019-07-15 17:21:16,138 [  13653]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelPropertyFqnNameIndex will be built. 
2019-07-15 17:21:16,139 [  13654]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelTypeAliasFqNameIndex will be built. 
2019-07-15 17:21:16,140 [  13655]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelExtensionsByReceiverTypeIndex will be built. 
2019-07-15 17:21:16,141 [  13656]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinAnnotationsIndex will be built. 
2019-07-15 17:21:16,142 [  13657]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinProbablyNothingFunctionShortNameIndex will be built. 
2019-07-15 17:21:16,148 [  13663]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinProbablyNothingPropertyShortNameIndex will be built. 
2019-07-15 17:21:16,149 [  13664]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinProbablyContractedFunctionShortNameIndex will be built. 
